IMG;BENE_CULTURALE;TITOLO;SOGGETTO;TIPO_SCHEDA;CODICE_UNIVOCO;LOCALIZZAZIONE;CONTENITORE;DATAZIONE;AMBITO_CULTURALE;AUTORE;MATERIA_TECNICA;MISURE;CONDIZIONE_GIURIDICA;DATI_ANALITICI;ISCRIZIONE;NOTIZIE_STORICO-CRITICHE;ALTRA_LOCALIZZAZIONE;REPERIMENTO;ALTRE_ATTRIBUZIONI;COMMITTENZA;DATI_CATASTALI;GEOREFERENZIAZIONE;BIBLIOGRAFIA;DEFINIZIONE;DENOMINAZIONE;CLASSIFICAZIONE;REGIONE;PROVINCIA;COMUNE;LOCALITA;TOPONIMO;DIOCESI;INDIRIZZO;PROVVEDIMENTI_TUTELA;INVENTARIO;STIMA;RAPPORTO;ALTRI_CODICI;ENTE_SCHEDATORE;ENTE_COMPETENTE;AUTORI;ANNO_CREAZIONE;ANNO_MODIFICA;LAT;LON
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1011904/ICCD10463936_3420.JPG;"skyphos, ansa/ parete";"";"";"RA_3.00";"08 00546929";"ITALIA, Emilia Romagna, BO, MarzabottoVia Porrettana Sud, 13";"museo, nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, deposito";"sec. V - IV a.C. [contesto; analisi tipologica]";"produzione attica(analisi stilistica)";"";"argilla/ a tornio, verniciatura";"cm, alt. 3, largh. 5,8, sp. 0,3";"proprietà Stato";"3 frr. di ansa orizzontale a bastoncello con attacco della vasca e 2 frr. di vasca. Vernice nera opaca e poco compatta, in molti punti caduta.";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: RI, I5, area a N del tempio, Ente responsabile:S06, Responsabile scientifico: Sassatelli, Giuseppe, Govi, Elisabetta, Motivo: ricerca scientifica, Metodo: scavo stratigrafico, Data: 2008-2013, Unità stratigrafica: v. specifiche, Specifiche: Anno 2008: c/o US 238, angolo US 147-bordo US 244/245";"";"";"";"";"Govi, Elisabetta - Sassatelli, Giuseppe(	2005)";"skyphos";"";"ceramica attica a vernice nera";"Emilia Romagna";"BO";"Marzabotto";"";"Pian di Misano";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2013";"";;
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1011904/ICCD10463938_3373.JPG;"cratere/ cratere a campana, parete";"";"commiato";"RA_3.00";"08 00546930";"ITALIA, Emilia Romagna, BO, MarzabottoVia Porrettana Sud, 13";"museo, nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, deposito";"sec. V a.C. ; 475 a.C. (ca)  - 425 a.C. (ca) [contesto; analisi tipologica]";"produzione attica(analisi stilistica)";"";"argilla/ a tornio, verniciatura";"cm, largh. 7,7, lungh. 6,1, sp. 0,4";"proprietà Stato";"18 frr. di parete con scena figurata, sotto fascia a linguette.Scena di commiato tra un personaggio femminile a ds. e a sin. pers. maschile  ammantato con bastone; al centro cane verso sin., conservate altre due figure di ammantati. Vernice diluita in alcuni punti e nella resa del pelo del cane.";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: Saggio 7, Ente responsabile:S06, Responsabile scientifico: Sassatelli, Giuseppe, Govi, Elisabetta, Motivo: ricerca scientifica, Metodo: per saggi stratigrafici, Data: 2007, Num. inv. di scavo: P, ";"";"";"";"";"Govi, Elisabetta - Sassatelli, Giuseppe(	2005)";"cratere/ cratere a campana";"";"ceramica attica a figure rosse";"Emilia Romagna";"BO";"Marzabotto";"";"Pian di Misano";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2013";"";;
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1011904/ICCD10463883_3372.JPG;"cratere/ cratere a colonnette, parete";"";"citaredo";"RA_3.00";"08 00546920";"ITALIA, Emilia Romagna, BO, MarzabottoVia Porrettana Sud, 13";"museo, nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, deposito";"sec. V a.C. secondo quarto[contesto; analisi tipologica]";"produzione attica(analisi stilistica)";"";"argilla/ a tornio, verniciatura";"cm, largh. 8,4, lungh. 7,1, sp. 0,7";"proprietà Stato";"25 frr. di parete di cratere a colonnette a figure rosse con scena figurata, delimitata in alto da una fascia a linguette e ai lati da fasce con foglie d'edera contrapposte.Testa maschile a sin., a ds. citaredo e parti di due personaggi dei quali uno panneggiato, 1 fr. di figura vestita in posizione laterale.";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: Regio I, Insula V, tempio di Tina, Ente responsabile:Soprintendenza per i Beni Archeologici dell'Emilia-Romagna, Responsabile scientifico: Sassatelli, Giuseppe, Govi, Elisabetta, Motivo: ricerca scientifica, Metodo: scavo stratigrafico, Data: 1999-2006, Unità stratigrafica: US 107, Num. inv. di scavo: MU05  107/1218, Bibliografia specifica :G. Sassatelli, E. Govi, Il tempio di Tina in area urbana, in Culti, forma urbana e artigianato a Marzabotto. Nuove prospettive di ricerca, Atti del Convegno di Studi (Bologna, S. Giovanni in Monte 3-4-giugno 2003) a c. Di G. Sassatelli – E. Govi, Bologna 2005, pp. 9-62., G. Sassatelli 2009, Il tempio di Tina a Marzabotto e i culti della città etrusca, in ALTNOI. Il santuario altinate. Strutture del sacro a confronto e i luoghi di culto lungo la via Annia, Atti del Convegno (Venezia 4-6 dicembre 2006), a c. di G. Cresci Marrone – M. Tirelli, Roma 2009, pp. 325-344., ";"";"";"";"";"Govi, Elisabetta - Sassatelli, Giuseppe(	2005)";"cratere/ cratere a colonnette";"";"ceramica attica a figure rosse";"Emilia Romagna";"BO";"Marzabotto";"";"Pian di Misano";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2013";"";44.336959;11.202182
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1011904/ICCD10463948_3417.JPG;"oggetto non identificato, verghetta";"";"";"RA_3.00";"08 00546926";"ITALIA, Emilia Romagna, BO, MarzabottoVia Porrettana Sud, 13";"museo, nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, deposito";"sec. V - IV a.C. [contesto; analisi tipologica]";"";"";"bronzo/ fusione";"cm, lungh. 2,8, ";"proprietà Stato";"1 fr. di verghetta in bronzo a sezione rettangolare";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: RI, I5, area a N del tempio, Ente responsabile:S06, Responsabile scientifico: Sassatelli, Giuseppe, Govi, Elisabetta, Motivo: ricerca scientifica, Metodo: scavo stratigrafico, Data: 2008-2013, Unità stratigrafica: US 1, Specifiche: anno 2008: US1 pulizia a Sud di US 264";"";"";"";"";"Govi, Elisabetta - Sassatelli, Giuseppe(	2005)";"oggetto non identificato";"";"TERMINI GENERICI";"Emilia Romagna";"BO";"Marzabotto";"";"Pian di Misano";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2013";"";44.336959;11.202182
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1003912/ICCD10026871_T1%201443.JPG;"maniglia";"";"";"RA_3.00";"08 00487653";"ITALIA, Emilia Romagna, BO, MarzabottoVia Porrettana Sud, 13";"museo nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, Sala IV, vetrina 16";"sec. V a.C. meta'/ fine[contesto; analisi tipologica]";"";"";"bronzo, fusione";"cm, largh. 8,7, lungh. 6,9, ";"proprietà Stato";"Maniglia a bastoncello a sezione poligonale, piegata ad ""omega"", con estremità ripiegate verso l’alto e desinenti in un collarino da cui spunta un piccolo bocciolo appuntito. Appartiene ad una piccola cista o a cofanetto ligneo.";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: Sasso Marconi, Via Porrettana 252/3, Ente responsabile:SBA-ERO, Responsabile scientifico: G. V. Gentili, Motivo: opere private, Data: 1969, Numero tomba: T1, Specifiche: G. V. Gentili, ""La recente scoperta di due tombe etrusche a Sasso Marconi (Bologna)"", in Studi Etruschi XXXVIII (1970), pp. 241-249.";"";"";"";"";"Gino Vinicio Gentili(	1970)";"maniglia";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/CONTENITORI E RECIPIENTI";"Emilia Romagna";"BO";"Marzabotto";"";"";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2012";"";44.338450;11.202365
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1003912/ICCD10029544_1461.JPG;"pedina";"";"";"RA_3.00";"08 00487666";"ITALIA, Emilia Romagna, BO, MarzabottoVia Porrettana Sud, 13";"museo nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, Sala IV, vetrina 16";"sec. V a.C. meta'/ fine[contesto; analisi tipologica]";"";"";"vetro, fusione";"cm, alt. 1,15, diam. 2,1, ";"proprietà Stato";"pedina a sezione piano convessa blu con decorazione a punti bianchi e turchese, con incavo al centro della base.";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: Sasso Marconi, Via Porrettana 252/3, Ente responsabile:SBA-ERO, Responsabile scientifico: G. V. Gentili, Motivo: opere private, Data: 1969, Numero tomba: T1, Specifiche: G. V. Gentili, ""La recente scoperta di due tombe etrusche a Sasso Marconi (Bologna)"", in Studi Etruschi XXXVIII (1970), pp. 241-249.";"";"";"";"";"Gino Vinicio Gentili(	1970)";"pedina";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/GIOCHI E GIOCATTOLI";"Emilia Romagna";"BO";"Marzabotto";"";"";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2012";"";44.338450;11.202365
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1003912/ICCD10029811_1455.JPG;"pedina";"";"";"RA_3.00";"08 00487669";"ITALIA, Emilia Romagna, BO, MarzabottoVia Porrettana Sud, 13";"museo nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, Sala IV, vetrina 16";"sec. V a.C. meta'/ fine[contesto; analisi tipologica]";"";"";"vetro, fusione";"cm, alt. 0,9, diam. 2, ";"proprietà Stato";"pedina a sezione piano convessa verde chiaro, con incavo al centro della base.";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: Sasso Marconi, Via Porrettana 252/3, Ente responsabile:SBA-ERO, Responsabile scientifico: G. V. Gentili, Motivo: opere private, Data: 1969, Numero tomba: T1, Specifiche: G. V. Gentili, ""La recente scoperta di due tombe etrusche a Sasso Marconi (Bologna)"", in Studi Etruschi XXXVIII (1970), pp. 241-249.";"";"";"";"";"Gino Vinicio Gentili(	1970)";"pedina";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/GIOCHI E GIOCATTOLI";"Emilia Romagna";"BO";"Marzabotto";"";"";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2012";"";44.338450;11.202365
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1003912/ICCD10029511_T1%201453.JPG;"anello";"";"";"RA_3.00";"08 00487664";"ITALIA, Emilia Romagna, BO, MarzabottoVia Porrettana Sud, 13";"museo nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, Sala IV, vetrina 16";"sec. V a.C. meta'/ fine[contesto]";"";"";"oro, laminatura";"cm, largh. 1,9, sp. 0,11,03";"proprietà Stato";"Anellino digitale a fascetta.";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: Sasso Marconi, Via Porrettana 252/3, Ente responsabile:SBA-ERO, Responsabile scientifico: G. V. Gentili, Motivo: opere private, Data: 1969, Numero tomba: T1, Specifiche: G. V. Gentili, ""La recente scoperta di due tombe etrusche a Sasso Marconi (Bologna)"", in Studi Etruschi XXXVIII (1970), pp. 241-249.";"";"";"";"";"Gino Vinicio Gentili(	1970)";"anello";"";"ABBIGLIAMENTO E ORNAMENTI PERSONALI/GIOIELLI E MONILI";"Emilia Romagna";"BO";"Marzabotto";"";"";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2012";"";44.338450;11.202365
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1003912/ICCD10029530_1457.JPG;"pedina";"";"";"RA_3.00";"08 00487665";"ITALIA, Emilia Romagna, BO, MarzabottoVia Porrettana Sud, 13";"museo nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, Sala IV, vetrina 16";"sec. V a.C. meta'/ fine[contesto; analisi tipologica]";"";"";"vetro, fusione";"cm, alt. 1, diam. 2, ";"proprietà Stato";"pedina a sezione piano convessa blu con decorazione a punti bianchi e turchese, con incavo al centro della base.";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: Sasso Marconi, Via Porrettana 252/3, Ente responsabile:SBA-ERO, Responsabile scientifico: G. V. Gentili, Motivo: opere private, Data: 1969, Numero tomba: T1, Specifiche: G. V. Gentili, ""La recente scoperta di due tombe etrusche a Sasso Marconi (Bologna)"", in Studi Etruschi XXXVIII (1970), pp. 241-249.";"";"";"";"";"Gino Vinicio Gentili(	1970)";"pedina";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/GIOCHI E GIOCATTOLI";"Emilia Romagna";"BO";"Marzabotto";"";"";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2012";"";44.338450;11.202365
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1003912/ICCD10030533_T1%206570_1471%20(5).JPG;"piatto";"";"";"RA_3.00";"08 00487680";"ITALIA, Emilia Romagna, BO, MarzabottoVia Porrettana Sud, 13";"museo nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, Sala IV, vetrina 16";"sec. V a.C. meta'/ fine[contesto; analisi tipologica]";"";"";"bucchero";"cm, alt. 2,8, diam. 14,3, ";"proprietà Stato";"Piatto in bucchero di produzione locale. Labbro a tesa leggermente convessa, vasca poco profonda. Piede a disco concavo. Solcatura sotto la tesa. Superficie bruno-nerastra ruvida al tatto, nucleo rossastro. Inclusi scuri di piccole dimensioni.";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: Sasso Marconi, Via Porrettana 252/3, Ente responsabile:SBA-ERO, Responsabile scientifico: G. V. Gentili, Motivo: opere private, Data: 1969, Numero tomba: T1, Specifiche: G. V. Gentili, ""La recente scoperta di due tombe etrusche a Sasso Marconi (Bologna)"", in Studi Etruschi XXXVIII (1970), pp. 241-249.";"";"";"";"";"Gino Vinicio Gentili(	1970)";"piatto";"";"bucchero";"Emilia Romagna";"BO";"Marzabotto";"";"";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2012";"";44.338450;11.202365
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1003912/ICCD10029897_1459.JPG;"pedina";"";"";"RA_3.00";"08 00487676";"ITALIA, Emilia Romagna, BO, MarzabottoVia Porrettana Sud, 13";"museo nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, Sala IV, vetrina 16";"sec. V a.C. meta'/ fine[contesto; analisi tipologica]";"";"";"alabastro";"cm, alt. 1, diam. 2,1, ";"proprietà Stato";"pedina a sezione piano-convessa con incavo al centro della base.";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: Sasso Marconi, Via Porrettana 252/3, Ente responsabile:SBA-ERO, Responsabile scientifico: G. V. Gentili, Motivo: opere private, Data: 1969, Numero tomba: T1, Specifiche: G. V. Gentili, ""La recente scoperta di due tombe etrusche a Sasso Marconi (Bologna)"", in Studi Etruschi XXXVIII (1970), pp. 241-249.";"";"";"";"";"Gino Vinicio Gentili(	1970)";"pedina";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/GIOCHI E GIOCATTOLI";"Emilia Romagna";"BO";"Marzabotto";"";"";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2012";"";44.338450;11.202365
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1003912/ICCD10029902_1454.JPG;"pedina";"";"";"RA_3.00";"08 00487677";"ITALIA, Emilia Romagna, BO, MarzabottoVia Porrettana Sud, 13";"museo nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, Sala IV, vetrina 16";"sec. V a.C. meta'/ fine[contesto; analisi tipologica]";"";"";"alabastro";"cm, alt. 1, diam. 1,9, ";"proprietà Stato";"pedina a sezione piano-convessa con incavo al centro della base.";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: Sasso Marconi, Via Porrettana 252/3, Ente responsabile:SBA-ERO, Responsabile scientifico: G. V. Gentili, Motivo: opere private, Data: 1969, Numero tomba: T1, Specifiche: G. V. Gentili, ""La recente scoperta di due tombe etrusche a Sasso Marconi (Bologna)"", in Studi Etruschi XXXVIII (1970), pp. 241-249.";"";"";"";"";"Gino Vinicio Gentili(	1970)";"pedina";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/GIOCHI E GIOCATTOLI";"Emilia Romagna";"BO";"Marzabotto";"";"";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2012";"";44.338450;11.202365
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1003912/ICCD10026957_T1%201449.JPG;"chiodo, gambo";"";"";"RA_3.00";"08 00487659";"ITALIA, Emilia Romagna, BO, MarzabottoVia Porrettana Sud, 13";"museo nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, Sala IV, vetrina 16";"sec. V a.C. meta'/ fine[contesto]";"";"";"bronzo, battitura";"cm, lungh. 2,7, ";"proprietà Stato";"Gambo con attacco di capocchia.";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: Sasso Marconi, Via Porrettana 252/3, Ente responsabile:SBA-ERO, Responsabile scientifico: G. V. Gentili, Motivo: opere private, Data: 1969, Numero tomba: T1, Specifiche: G. V. Gentili, ""La recente scoperta di due tombe etrusche a Sasso Marconi (Bologna)"", in Studi Etruschi XXXVIII (1970), pp. 241-249.";"";"";"";"";"Gino Vinicio Gentili(	1970)";"chiodo";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/FERRAMENTA";"Emilia Romagna";"BO";"Marzabotto";"";"";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2012";"";44.338450;11.202365
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1003912/ICCD10023862_T1%206555_1427%20(10).JPG;"colino";"";"";"RA_3.00";"08 00487646";"ITALIA, Emilia Romagna, BO, MarzabottoVia Porrettana Sud, 13";"museo nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, Sala IV, vetrina 16";"sec. V a.C. meta'/ fine[analisi tipologica]";"";"";"bronzo, a incisionebronzo, fusione, laminatura";"cm, diam. 14,5, lungh. 30,9, ";"proprietà Stato";"Colino ad orlo perlinato con al disotto fascia liscia e motivo a linguette verso il basso. Vasca bassa con profilo convesso e al centro tondo cribrato con rosetta a sei petali appuntiti a risparmio. Manico fuso a nastro, decorato nella parte superiore – ove prosegue la perlinatura dell’orlo - ad incisione con protome efebica di profilo verso destra con tenia tra i capelli, resi a fasce di trattini paralleli che esce da scudo a bordo perlinato a sua volta desinente in un fiore di loto, ripetuto contrapposto presso la terminazione ad anello con appiccagnoli.";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: Sasso Marconi, Via Porrettana 252/3, Ente responsabile:SBA-ERO, Responsabile scientifico: G. V. Gentili, Motivo: opere private, Data: 1969, Numero tomba: T1, Specifiche: G. V. Gentili, ""La recente scoperta di due tombe etrusche a Sasso Marconi (Bologna)"", in Studi Etruschi XXXVIII (1970), pp. 241-249.";"";"";"";"";"Gino Vinicio Gentili(	1970)";"colino";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/CONTENITORI E RECIPIENTI";"Emilia Romagna";"BO";"Marzabotto";"";"";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2012";"";44.338450;11.202365
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1003912/ICCD10026824_T1%201440.JPG;"mobile, piede";"";"";"RA_3.00";"08 00487649";"ITALIA, Emilia Romagna, BO, MarzabottoVia Porrettana Sud, 13";"museo nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, Sala IV, vetrina 16";"sec. V a.C. meta'/ fine[contesto; analisi tipologica]";"";"";"bronzo, fusioneferro, battitura";"cm, alt. 1,8, diam. 4, ";"proprietà Stato";"Piede di mobile in bronzo con perno in ferro, base leggermente espansa, corpo del piede sagomato da breve gola centrale e sei dentelli arrotondati nella parte superiore. Sulla base d’appoggio tre incisioni radiali contrapposte ad altre cinque analoghe.";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: Sasso Marconi, Via Porrettana 252/3, Ente responsabile:SBA-ERO, Responsabile scientifico: G. V. Gentili, Motivo: opere private, Data: 1969, Numero tomba: T1, Specifiche: G. V. Gentili, ""La recente scoperta di due tombe etrusche a Sasso Marconi (Bologna)"", in Studi Etruschi XXXVIII (1970), pp. 241-249.";"";"";"";"";"Gino Vinicio Gentili(	1970)";"mobile";"";"ARREDI/MOBILIA";"Emilia Romagna";"BO";"Marzabotto";"";"";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2012";"";44.338450;11.202365
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1003912/ICCD10029877_1463.JPG;"pedina";"";"";"RA_3.00";"08 00487671";"ITALIA, Emilia Romagna, BO, MarzabottoVia Porrettana Sud, 13";"museo nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, Sala IV, vetrina 16";"sec. V a.C. meta'/ fine[contesto; analisi tipologica]";"";"";"vetro, fusione";"cm, alt. 1,1, diam. 2,2, ";"proprietà Stato";"pedina a sezione piano convessa blu con striature bianche e turchesi, con incavo al centro della base.";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: Sasso Marconi, Via Porrettana 252/3, Ente responsabile:SBA-ERO, Responsabile scientifico: G. V. Gentili, Motivo: opere private, Data: 1969, Numero tomba: T1, Specifiche: G. V. Gentili, ""La recente scoperta di due tombe etrusche a Sasso Marconi (Bologna)"", in Studi Etruschi XXXVIII (1970), pp. 241-249.";"";"";"";"";"Gino Vinicio Gentili(	1970)";"pedina";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/GIOCHI E GIOCATTOLI";"Emilia Romagna";"BO";"Marzabotto";"";"";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2012";"";44.338450;11.202365
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1003912/ICCD10029513_T1%201452.JPG;"borchia";"";"";"RA_3.00";"08 00487654";"ITALIA, Emilia Romagna, BO, MarzabottoVia Porrettana Sud, 13";"museo nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, Sala IV, vetrina 16";"sec. V a.C. meta'/ fine[contesto]";"";"";"bronzo, battitura";"cm, diam. 0,75, ";"proprietà Stato";"Borchietta a capocchia emisferica con gambo per l'infissione.";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: Sasso Marconi, Via Porrettana 252/3, Ente responsabile:SBA-ERO, Responsabile scientifico: G. V. Gentili, Motivo: opere private, Data: 1969, Numero tomba: T1, Specifiche: G. V. Gentili, ""La recente scoperta di due tombe etrusche a Sasso Marconi (Bologna)"", in Studi Etruschi XXXVIII (1970), pp. 241-249.";"";"";"";"";"Gino Vinicio Gentili(	1970)";"borchia";"";"TERMINI GENERICI";"Emilia Romagna";"BO";"Marzabotto";"";"";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2012";"";44.338450;11.202365
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1003912/ICCD10026933_T1%201446.JPG;"chiodo, capocchia";"";"";"RA_3.00";"08 00487657";"ITALIA, Emilia Romagna, BO, MarzabottoVia Porrettana Sud, 13";"museo nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, Sala IV, vetrina 16";"sec. V a.C. meta'/ fine[contesto]";"";"";"bronzo, battitura";"cm, diam. 0,8, lungh. 2,9, ";"proprietà Stato";"Capocchia circolare rilevata al centro.";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: Sasso Marconi, Via Porrettana 252/3, Ente responsabile:SBA-ERO, Responsabile scientifico: G. V. Gentili, Motivo: opere private, Data: 1969, Numero tomba: T1, Specifiche: G. V. Gentili, ""La recente scoperta di due tombe etrusche a Sasso Marconi (Bologna)"", in Studi Etruschi XXXVIII (1970), pp. 241-249.";"";"";"";"";"Gino Vinicio Gentili(	1970)";"chiodo";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/FERRAMENTA";"Emilia Romagna";"BO";"Marzabotto";"";"";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2012";"";44.338450;11.202365
